Clothing ID,Age,Title,Rating,Division Name
145,60,Most comfy flannel jammies ever,very satisfied,Initmates
1008,30,,very satisfied,General Petite
1110,25,Amazing maxi,very satisfied,General
417,42,Nice change from denim,very satisfied,General
868,26,,satisfied,General
417,48,Variety of colors,very satisfied,General
868,30,My new favorite top,very satisfied,General
417,48,,very satisfied,General
1045,60,Extremely small pant!,very unsatisfied,General
1092,59,Very short,very satisfied,General
841,39,Not for larger chests,unsatisfied,General Petite
868,36,Subtly soft,very satisfied,General
417,45,Great shorts,very satisfied,General
868,32,So soft and flowy,very satisfied,General
62,38,So cute,neutral,General Petite
1138,59,,satisfied,General
868,37,"Love this, great for larger chests",very satisfied,General
868,43,Makes me look pregnant,neutral,General
417,31,"Great length, true to size despite initial snug",satisfied,General
1092,53,Beautiful dress,very satisfied,General
425,56,I've been looking...,satisfied,Initmates
936,57,,very satisfied,General
1110,32,Perfect maxi,very satisfied,General
417,37,Perfect shorts,very satisfied,General
868,55,Breezy & comfy,very satisfied,General
868,27,"Soft fabric and nice details, billowy design",satisfied,General
417,51,Stretchy,satisfied,General
868,41,Easy top,satisfied,General
868,57,,very satisfied,General
417,66,So great,very satisfied,General
1092,33,,very satisfied,General
868,56,Runs large,neutral,General
818,63,Great summer shirt,very satisfied,General
868,34,Runs very large,neutral,General
1110,33,Effortless!,very satisfied,General
417,30,Super comfortable but not frumpy,very satisfied,General
818,49,Great shirt,satisfied,General
421,44,,very unsatisfied,General Petite
417,27,,very satisfied,General
818,66,Fab versitile top,very satisfied,General
26,34,Cute holiday dress,satisfied,General
868,60,Runs very large,neutral,General
417,47,Great design,neutral,General
1092,44,Rules apply,very satisfied,General
1110,44,Elegant casual,very satisfied,General
818,32,,very satisfied,General
417,52,Super comfy shorts,very satisfied,General
8,33,Great coverage,very satisfied,Initmates
1037,29,Love!,very satisfied,General Petite
989,27,Beautiful skirt,satisfied,General
8,38,Cute suit-didn't work for me,very unsatisfied,Initmates
868,51,Stripes of summer,satisfied,General
868,27,So cozy,very satisfied,General
967,38,Very unique,very satisfied,General
867,40,"Very thin material, not flattering",very unsatisfied,General Petite
8,57,Retro style,very satisfied,Initmates
872,35,Great versatile top,very satisfied,General
1096,39,Beautiful and flattering,very satisfied,General
867,37,,very satisfied,General Petite
860,50,For the price...just ok,neutral,General
868,44,,very satisfied,General
868,26,Super compfy,very satisfied,General
860,36,Love this tee!,very satisfied,General
8,70,Alas not as good as it looks,unsatisfied,Initmates
868,70,,very satisfied,General
910,83,Pretty details,very satisfied,General
1059,41,"Fun cropped pants, but size uo",very satisfied,General Petite
860,37,Cute!,satisfied,General
1037,39,Almost perfect,neutral,General Petite
839,63,Love!,very satisfied,General
1037,54,These cords are great!,very satisfied,General Petite
1096,27,Absolutely stunning--if you get the right size,very satisfied,General
819,66,Classy shirt,very satisfied,General
1059,54,Not what i expected...,unsatisfied,General Petite
867,35,Great versatile tunic,very satisfied,General Petite
867,45,Love this tunic!,very satisfied,General Petite
854,55,Top that works with lots of colors,very satisfied,General Petite
872,46,Fun,very satisfied,General
819,52,"Huge, long, lightweight",very unsatisfied,General
910,46,Mumsy,unsatisfied,General
819,33,"Very thin fabric, pretty disappointing",unsatisfied,General
967,38,Gorgeous jacket,very satisfied,General
967,59,,very satisfied,General
8,33,Love this suit!,very satisfied,Initmates
1037,45,Love the cropped flare,very satisfied,General Petite
1075,49,Beautiful dress,satisfied,General
819,49,Great bouse,very satisfied,General Petite
860,26,Simple t with a twist,satisfied,General
1025,44,They feel amazing!,very satisfied,General
8,36,Not what i expected,unsatisfied,Initmates
1059,28,Super cute - but they do run small,very satisfied,General Petite
8,42,Such a nice bathing suit!,very satisfied,Initmates
867,29,,very satisfied,General Petite
1037,38,"Great colors, runs small",satisfied,General Petite
860,65,Wonderful supima cotton top!,very satisfied,General
1075,42,Score!,very satisfied,General
1037,45,Great pants,very satisfied,General Petite
828,69,"Nice drape, lovely navy",very satisfied,General Petite
993,32,,satisfied,General
828,39,"Beautiful color, nice fabric but ..",neutral,General Petite
828,39,Soft and comfortable while dressing up or down,very satisfied,General Petite
838,38,Unique,very satisfied,General
1081,20,Love it,very satisfied,General
842,51,Alpinia top,satisfied,General
1081,32,Loved this but too short for me,satisfied,General
828,29,Perfect fit,very satisfied,General Petite
838,41,,unsatisfied,General
1081,22,So pretty but too big,neutral,General
1081,32,Perfect dress,very satisfied,General
828,57,Great staple shirt,very satisfied,General Petite
1025,44,So soft,very satisfied,General
828,60,Great staple piece!,very satisfied,General Petite
1135,66,Simply amazing,very satisfied,General
828,35,So soft and cuddly!,very satisfied,General Petite
401,23,Amazing,very satisfied,Initmates
993,48,Excellent,very satisfied,General
1081,37,,very satisfied,General
571,40,Swingy and light,satisfied,General
571,42,Swing into spring!,very satisfied,General
1083,27,"Beautiful dress, badly designed top!",neutral,General
824,47,,satisfied,General Petite
1083,41,Small in bust,neutral,General
37,26,,very satisfied,Initmates
1083,39,Flawed,very unsatisfied,General
824,39,Super cute,very satisfied,General Petite
865,34,Cream colored,unsatisfied,General
1083,36,This was the retailer steal of a lifetime.,very satisfied,General
898,55,Classic,very satisfied,General
1083,40,Exactly what i was looking for,very satisfied,General
898,48,,very satisfied,General
864,57,Pretty but not as pictured,neutral,General
1083,53,As others have said...,neutral,General
824,85,,very unsatisfied,General Petite
824,53,Cute shirt with unique pattern,satisfied,General Petite
824,33,Belia peplum top,neutral,General Petite
824,60,Love the 3/4 sleeves,satisfied,General Petite
1083,48,"Comfortable, colorful, stylish!",very satisfied,General
1083,31,Lovely,very satisfied,General
824,36,Cute top,satisfied,General Petite
1083,28,Unflattering,unsatisfied,General
898,37,,unsatisfied,General
824,56,"Cute design, good quality but baggy & unflattering",neutral,General Petite
1083,44,Completely wonky,unsatisfied,General
824,38,Flowy and feminine,very satisfied,General Petite
824,32,The key to cute fit is to size down,very satisfied,General Petite
865,32,Polyester lining? no.,satisfied,General
824,54,"Cute, great quality, nice fit",very satisfied,General Petite
1083,33,Classic work appropriate dress,satisfied,General
37,27,Beautiful,very satisfied,Initmates
824,58,Too boxy,neutral,General Petite
37,41,Gorgeous!,very satisfied,Initmates
824,68,From a white shirt collector!,very satisfied,General Petite
1083,28,So close,neutral,General
37,25,,very satisfied,Initmates
1083,61,Returned,unsatisfied,General
824,54,"Cute, alittle boxy",satisfied,General Petite
1104,25,Cute but can add love handles,neutral,General
834,23,,very satisfied,General Petite
831,35,Not my thing...,unsatisfied,General
831,34,So-so,neutral,General
834,42,Great find!,very satisfied,General Petite
1126,57,,very satisfied,General Petite
834,59,Perfect blouse,very satisfied,General Petite
831,32,Sweet,very satisfied,General
975,60,Perfect spring jacket!,very satisfied,General
528,35,Cute but baggy!,neutral,General
1104,40,,neutral,General
831,59,It's okay,neutral,General
1104,67,Little black winter dress,satisfied,General
528,38,Cute and comfy,satisfied,General
834,57,Beautiful shirt,satisfied,General Petite
528,54,Best romper!,very satisfied,General
834,31,So flattering!,very satisfied,General Petite
872,67,Great for summer,satisfied,General Petite
831,31,Nice,satisfied,General
871,70,,unsatisfied,General
834,62,Every color!,very satisfied,General Petite
528,62,Totally adorable,very satisfied,General
831,59,,satisfied,General
1104,36,Simple elegance,satisfied,General
1116,20,I can wear this anywhere,satisfied,General
834,49,,very satisfied,General Petite
831,52,Disappointed,neutral,General
831,37,,neutral,General
528,31,Great shape,very satisfied,General
834,56,Adorable,very satisfied,General Petite
975,39,"Cute enough, will it protect>?",satisfied,General
834,39,Nice and feminine flowy top,very satisfied,General Petite
831,39,Petite on this one (5 foot one and a half lol),very satisfied,General
834,57,Great fit and flow,very satisfied,General Petite
1116,63,,unsatisfied,General
1116,49,Very nice jacket for petites,satisfied,General
1104,57,Way too short,very unsatisfied,General
1104,29,Buy if you have no fat,neutral,General
1104,63,Not for me,neutral,General
834,46,"So comfortable, flattering & with a great print",very satisfied,General Petite
1116,54,Cute but super small,satisfied,General
917,42,,neutral,General
831,38,Cute blouse,neutral,General
975,44,,satisfied,General Petite
834,63,Pretty & comfy,very satisfied,General
834,25,Please get this top!,very satisfied,General
834,63,Beautiful construction,very satisfied,General
831,23,Lovely,very satisfied,General
1104,24,Cute but not on me,neutral,General
834,62,Great top,very satisfied,General
1104,25,,neutral,General
834,70,This tunic fits perfectly!,very satisfied,General
834,32,,very satisfied,General
831,49,Pretty- soft fabric and nice color.,very satisfied,General
1104,33,For the right body type it could work,satisfied,General
975,24,Way too big,very unsatisfied,General Petite
834,58,Perfect!,very satisfied,General
1104,36,Flattering feminine dress,very satisfied,General
975,30,Wish this worked!,unsatisfied,General Petite
1104,40,,neutral,General
1104,27,Flattering if you have a tummy!,very satisfied,General
1104,42,Super soft and comfortable,very satisfied,General
1116,53,Extremely disappointed,very unsatisfied,General
834,24,Romantic peasant top,very satisfied,General
1104,27,Not for curvy hips,neutral,General
831,44,,neutral,General
834,28,My new favorite shirt,very satisfied,General
528,50,Love this romper,satisfied,General
834,30,Great top for pregnant women:),very satisfied,General
917,26,Love love love,very satisfied,General
1116,34,Runs small,satisfied,General
1104,41,Just meh,neutral,General
831,25,Strange shirt,neutral,General
834,45,,very satisfied,General
1104,32,Ok dress,neutral,General
1104,45,Perfect comfy black dress,very satisfied,General
834,63,,neutral,General
528,40,Very cute!,satisfied,General
834,67,Pretty in blue,neutral,General
1104,57,,very satisfied,General
1104,27,Really pretty but runs small,satisfied,General
528,53,On the fence about this one,satisfied,General
834,36,Perfect in every way!,very satisfied,General
975,34,Nice but large/boxy,neutral,General Petite
834,59,Colorful dots,satisfied,General
831,28,,unsatisfied,General
1104,32,Wonderfully snug yet stretchy and elegant,very satisfied,General
1126,32,Beautiful coat but thin fabric,satisfied,General Petite
936,44,,very satisfied,General
975,52,Super cute!,very satisfied,General Petite
834,52,Great shape and flow,very satisfied,General
1104,34,,satisfied,General
1116,61,Cute but too many fit/fabric issues,unsatisfied,General
1104,35,Great dress,very satisfied,General
1104,47,Great go to dress,very satisfied,General
834,28,Amazing!,very satisfied,General
975,64,More like a rain poncho,neutral,General Petite
834,50,Fun and flirty,very satisfied,General
834,35,Flattering,very satisfied,General
872,25,Perfect for layering,very satisfied,General Petite
831,32,Cute top,satisfied,General
984,31,Nice cotton bomber jacket,satisfied,General
1086,28,Iconic retailer,very satisfied,General
1095,27,"Pretty, but stiff",satisfied,General
984,25,Cropped fit,neutral,General
1086,32,Comfy casual dress,very satisfied,General
1086,72,Pockets not always good,satisfied,General
836,25,,very satisfied,General
927,45,Unique and beautiful but no pockets!,very satisfied,General Petite
984,61,,unsatisfied,General
927,44,Amazing cardigan - getting tons of compliments!,very satisfied,General Petite
1086,58,Simply perfect!,very satisfied,General
984,62,Is every day too much?,very satisfied,General
1086,62,Love!,very satisfied,General
927,33,Gorgeous!!,very satisfied,General Petite
836,31,Must see detail,very satisfied,General
927,60,Just beautiful,very satisfied,General Petite
927,37,,very satisfied,General Petite
984,66,This jacket has it all.....,very satisfied,General
836,29,Epic,very satisfied,General
927,37,Classic retailer,very satisfied,General Petite
927,19,High quality,very satisfied,General Petite
1095,27,Simple and stylish,satisfied,General
1095,63,Great dress,very satisfied,General
1086,39,Nice casual tunic for everyday,satisfied,General
927,44,Gorgeous!,very satisfied,General Petite
984,38,"Affordable, comfortable jacket",very satisfied,General
993,42,Knit skirts are the best,very satisfied,General
1086,46,Fantastic and machine washable!,very satisfied,General
927,33,Beautiful!,very satisfied,General Petite
927,41,Beautiful sweater and so much better in person!,very satisfied,General Petite
984,35,Cute bomber,satisfied,General
836,33,"Too beautiful to be a ""tank""",very satisfied,General
984,37,So cute and stylish!,very satisfied,General
984,25,Just wonderful!!,very satisfied,General
836,53,This is unusual and very pretty...,satisfied,General
993,40,Great skirt but shrunk,satisfied,General
1081,36,,neutral,General Petite
836,35,Beautiful,very satisfied,General
984,68,Great jacket!,very satisfied,General
1095,24,This is a trial and error dress,neutral,General
935,59,Color less blue,very satisfied,General
1086,39,Cute & comfy,satisfied,General
927,74,Fun sweater with lots of color,neutral,General Petite
984,44,Perfection!,very satisfied,General
984,66,"Cool, soft tough girl vibe",satisfied,General
1095,40,Pretty but not quite right,satisfied,General
1081,57,Very comfortable,very satisfied,General Petite
1095,28,Perfect lbd,very satisfied,General
1183,35,Soft & buttery!,very satisfied,General
984,51,Too small too small too small!,very unsatisfied,General
1095,57,Weird fit.,neutral,General
1056,57,Clown pants,neutral,General
1086,42,Perfecto!,very satisfied,General
1056,37,Swimming - size down,neutral,General
984,48,The perfect layer!,very satisfied,General
1086,34,Too big around arms,neutral,General
984,66,Perfect color and fit,very satisfied,General
1086,47,Adorable,satisfied,General
993,54,Fun skirt,very satisfied,General
1095,37,Nice dress but way too long,neutral,General
927,23,Such a treat,very satisfied,General Petite
984,30,Adorable comfy jacket,very satisfied,General
984,46,Cropped,neutral,General
1022,48,Very stretchy fabric has fit issues...,satisfied,General
984,26,,very satisfied,General
927,49,So flattering!,very satisfied,General Petite
984,57,The perfect jacket.,very satisfied,General
984,68,,very satisfied,General
1095,33,,very satisfied,General
984,37,Incredible jacket!!,very satisfied,General
1086,20,Yes!,very satisfied,General
984,37,Cute and comfy,satisfied,General
927,49,Warm and fun for the season,very satisfied,General Petite
984,40,Bomber jacket,very satisfied,General
1081,35,,unsatisfied,General Petite
1022,45,Love the cropped flare!,very satisfied,General
984,56,,very satisfied,General
927,28,Truly retailer,very satisfied,General
984,63,,very satisfied,General
881,36,"Cozy, but runs large",satisfied,General
984,39,,very satisfied,General
1086,39,Finally in my hands,very satisfied,General
1056,60,Size down!,very satisfied,General
993,60,Soft & beautiful!,very satisfied,General
993,47,,very satisfied,General
927,34,Such a beauty,very satisfied,General
1081,27,Great dress,very satisfied,General Petite
1086,53,Unflattering,unsatisfied,General
927,69,Beautiful,very satisfied,General
1095,46,The perfect dress,very satisfied,General
984,57,,very unsatisfied,General
927,34,Favorite sweater,very satisfied,General
927,66,Foret cardigan,very satisfied,General
984,34,Perfect fall jacket,very satisfied,General
944,50,Stylish lucsiously soft sweater!,satisfied,General
984,67,Uniquely cute,satisfied,General
993,45,Gorgeous skirt,very satisfied,General
1095,22,Amazing,very satisfied,General
1081,32,Pockets stick out on the sides,satisfied,General Petite
927,53,Just ok cowl sweater,neutral,General
820,34,Very flattering but between seasons,satisfied,General
867,35,Love at first sight!,very satisfied,General
820,47,,very satisfied,General
927,47,Great style but lacking quality,unsatisfied,General
820,62,"Nice, but odd fit (for me)",satisfied,General
867,46,Perfection,very satisfied,General
927,25,Just okay,neutral,General
921,75,Dissapointed,unsatisfied,General
867,32,Easy throw on,very satisfied,General
927,61,Perfect fall sweater,very satisfied,General
867,37,Lovely sweater!,very satisfied,General
927,45,Great tunic!,very satisfied,General
921,56,Not what i expected,neutral,General
927,41,Pretty but...,satisfied,General
927,45,"Lightweight sweater, runs a bit large",satisfied,General
820,46,Big busts not allowed!,very unsatisfied,General
867,38,,satisfied,General
1086,48,Too small,unsatisfied,General Petite
867,38,"Beautiful, but not quite right for me!",satisfied,General
820,32,Beautiful but thin,satisfied,General
927,47,So pretty but not great quality,satisfied,General
820,45,"Almost ,but not quite...",neutral,General
927,45,,unsatisfied,General
1117,34,Perfect cape for hourglasses,very satisfied,General
820,61,Nice top,very satisfied,General
927,43,Flattering and warm,satisfied,General
867,38,Great unique piece,very satisfied,General
1086,56,Perfection,very satisfied,General Petite
867,53,Amazing poncho,very satisfied,General
927,44,The perfect fall sweater,very satisfied,General
1110,47,Looked like an oversize muumuu,neutral,General Petite
927,42,,neutral,General
927,50,,very satisfied,General
820,34,Worth every penny!,very satisfied,General
867,47,"Amazing, timeless piece!",very satisfied,General
1110,54,Beautiful color!,very satisfied,General Petite
1117,34,Didn't work for me,unsatisfied,General
921,62,Wonderful!,very satisfied,General
927,59,Flattering top,very satisfied,General
867,34,Much too big,unsatisfied,General
867,60,It's huge.,unsatisfied,General
1110,39,Transitional magic,satisfied,General Petite
921,60,Wear it and receive lots of compliments.,very satisfied,General
927,47,Beautiful sweater!,very satisfied,General
867,30,Gorgeous,very satisfied,General
1021,65,Love this skirt--get it,very satisfied,General
999,33,Zowie!,very satisfied,General
229,46,Non-existent waistband,very unsatisfied,Initmates
226,35,Versatile,very satisfied,Initmates
229,33,Waist falls down!,unsatisfied,Initmates
821,55,Need to see it in person,very satisfied,General
229,65,"Stylish, warm, comfy . . . but, oops!",neutral,Initmates
229,31,No elasticity :(,very unsatisfied,Initmates
944,41,Soft and lovely.,satisfied,General
821,44,"Wanted to love it, but...",unsatisfied,General
1028,38,Good fit,very satisfied,General
944,20,"So soft, pretty and unique",very satisfied,General
130,39,Great fit,very satisfied,Initmates
944,58,Super soft sweater,very satisfied,General
949,58,Underwhelming,neutral,General
949,74,"Gorgeous, classic piece",very satisfied,General
821,45,Great shirt,very satisfied,General
836,58,Great shape stiff fabric,neutral,General
1089,29,Meh,neutral,General Petite
1037,47,Fun for winter,satisfied,General
1111,56,Curves: yes,very satisfied,General
229,67,Warm but problems,neutral,Initmates
821,43,Unique and adorable,satisfied,General
1068,56,This was an almost keeper,satisfied,General
1068,53,Love these pants!,very satisfied,General
1021,43,,very unsatisfied,General
821,31,"Great, versatile piece",very satisfied,General
1037,38,Great pants!,very satisfied,General
1037,40,Not as pictured,very unsatisfied,General
229,36,,neutral,Initmates
1037,38,,very satisfied,General
229,32,"Warm and soft, but stretchy",neutral,Initmates
226,79,So flattering!,very satisfied,Initmates
229,37,Too big and baggy,neutral,Initmates
1068,50,Not for average height women,satisfied,General
1068,40,,very satisfied,General
1037,39,"So small, so sad.",very unsatisfied,General
1021,48,Simply beautiful,very satisfied,General
831,38,Goes with everything!,very satisfied,General
831,34,Great summer top,very satisfied,General
1068,49,Love the rose color!,satisfied,General
226,20,Slip pass this one,very unsatisfied,Initmates
1068,47,Amazing culottes,very satisfied,General
1037,32,Comfy and unique with some minor design flaws,satisfied,General
229,64,Poor fit!,very unsatisfied,Initmates
229,36,Get these if you want to run around bare-bottomed!,very unsatisfied,Initmates
949,42,Wanted to love,neutral,General
229,37,"Cute, but not the length advertised",neutral,Initmates
1068,45,Great quality,very satisfied,General
949,65,Talk about creature comforts!,very satisfied,General
226,51,,unsatisfied,Initmates
829,48,Constricting,unsatisfied,General Petite
907,27,Beautiful,very satisfied,General Petite
447,48,,very satisfied,General
223,56,Nice warm tights,satisfied,Initmates
829,33,Weird construction,unsatisfied,General Petite
829,28,Great cut,satisfied,General Petite
907,22,"Soft, lovely colors, great vibe",satisfied,General Petite
223,41,Warm and cozy,very satisfied,Initmates
828,32,Order a size down,satisfied,General
817,34,,very satisfied,General Petite
907,39,"Pretty, comnfortable and loose-fit",very satisfied,General Petite
907,35,"Cute design, itchy material",neutral,General Petite
829,29,Not flattering,very unsatisfied,General Petite
907,38,Love,very satisfied,General Petite
828,25,Favorite top!,very satisfied,General
829,46,Size up!,neutral,General Petite
829,41,,satisfied,General Petite
907,54,Adorable!!!,very satisfied,General Petite
817,74,,very unsatisfied,General Petite
817,38,Boxy and runs huge,unsatisfied,General Petite
907,70,Great detail work,very satisfied,General Petite
829,54,,very satisfied,General Petite
829,47,Great,very satisfied,General Petite
817,43,Cute but not cute enough,very unsatisfied,General Petite
907,63,Beautiful sweater,very satisfied,General Petite
829,43,Narrow in the middle,satisfied,General Petite
1205,69,,very satisfied,General
817,31,Not for everyone,neutral,General Petite
829,33,Pefect fit,very satisfied,General Petite
907,34,Very lovely,very satisfied,General Petite
1103,42,Special,very satisfied,General
835,36,Adorable but tuck in style for me,very satisfied,General
907,41,Spectacular!,very satisfied,General Petite
828,25,,satisfied,General
829,37,Totally sheer,neutral,General
835,44,,very unsatisfied,General
912,53,"Boxy sweater, cute dots.",neutral,General
912,23,,very satisfied,General
1205,34,Great fit,very satisfied,General
817,29,,neutral,General Petite
819,48,,very satisfied,General Petite
907,45,Too short,neutral,General Petite
907,40,Pretty darn adorable..........................,very satisfied,General Petite
907,42,Cute but short,satisfied,General Petite
907,42,Unique add for fall/winter,satisfied,General Petite
829,54,,unsatisfied,General
907,33,,very satisfied,General Petite
829,43,,neutral,General
447,47,Nice shorts - love the tie front!,very satisfied,General
829,48,Runs very small,neutral,General
1094,56,Beautiful dress!,satisfied,General
1094,48,Love it!,very satisfied,General
1094,35,Super score,very satisfied,General
1094,28,Perfect cocktail dress,very satisfied,General
1094,35,So flattering,very satisfied,General
1094,22,,very satisfied,General
1094,33,Petite ladies avoid!,neutral,General
1094,44,Design great; fabric terrible,very unsatisfied,General
1094,46,Better than i even thought!,very satisfied,General
1094,47,,very satisfied,General
1094,45,Great dress,very satisfied,General
1094,33,Beautiful,very satisfied,General
1094,39,Versatile dress you will wear over and over again!,very satisfied,General
1094,28,Loved it so much i bought it in the wrong size,satisfied,General
446,31,"Basic shorts, cute pattern!",very satisfied,General
1094,54,,very satisfied,General
446,28,Summer time shorts,satisfied,General
829,45,Super cute,very satisfied,General
1104,35,Welcome back 1994,neutral,General
864,34,Love it!,very satisfied,General
974,53,Wait for a sale,neutral,General
1117,51,Perfect accent piece,very satisfied,General
850,41,Cute top for all ages,satisfied,General
974,27,"Really soft, great jacket. not navy blue",very satisfied,General
1072,33,Not for busty ladies,neutral,General
864,59,,very satisfied,General
850,37,Island blue off the shoulder top,very satisfied,General
1072,40,I like it,very satisfied,General
864,45,Fun and easy,satisfied,General
524,39,Print may not be symmetrical as pictured,satisfied,Initmates
836,42,,very satisfied,General
864,55,Nice top for flat chested,neutral,General
524,39,See-through,satisfied,Initmates
850,39,Cute and nice colors,satisfied,General
97,29,,satisfied,Initmates
974,69,Great jacket!!!,very satisfied,General
836,62,Beautiful blouse!,very satisfied,General
850,59,Beautiful top,satisfied,General
864,46,Not for the busty of us!,neutral,General
1077,31,Dress can't be cleaned,very unsatisfied,General Petite
864,52,It really is true to size,satisfied,General
850,42,Wow,very satisfied,General
836,36,,very satisfied,General
864,58,Beautiful!,very satisfied,General
864,56,Beautiful but an usual fit,satisfied,General
1028,38,Excellent dark wash jean,very satisfied,General
1072,41,Strange shape,unsatisfied,General
1117,30,Can't love enough,very satisfied,General
1104,36,Soft well done design,very satisfied,General
864,46,Pretty lace detail,very satisfied,General
864,34,Love!!!,very satisfied,General
829,36,,satisfied,General
850,64,"Wonderful top, very unique",very satisfied,General
1077,35,Fits like a potato sack,unsatisfied,General Petite
831,24,Awful,very unsatisfied,General
864,33,Cute but....,neutral,General
1077,46,Comfy,very satisfied,General Petite
1070,32,Best dress pant ever!,very satisfied,General
974,34,"Looks good, casual",satisfied,General
864,34,Pretty color,neutral,General
850,35,Perfect top,very satisfied,General
829,36,Green perfection!,very satisfied,General
1077,45,Love it,very satisfied,General Petite
1072,65,Elegant but relaxed,very satisfied,General
1077,54,Cute but thin,neutral,General Petite
1072,59,Beautiful dress!,very satisfied,General
850,65,Perfect summer top!,very satisfied,General
864,60,Gorgeous,very satisfied,General
850,64,Makes me feel pretty,very satisfied,General
1072,58,"Beautiful, unique dress!",very satisfied,General
836,35,Love it... but size up!,satisfied,General
1077,31,Very chic!,very satisfied,General Petite
1070,61,Beautiful pants but runs small,very satisfied,General
864,31,Buy!,satisfied,General
864,38,Beautiful; blue looser than black.,very satisfied,General
1072,52,Love,very satisfied,General
829,36,Cute top,very satisfied,General
850,70,Love love love,satisfied,General
1077,68,Not quite as pictured,satisfied,General Petite
974,38,"Awesome, stylish blazer",very satisfied,General
1117,58,A wardrobe essential,very satisfied,General
864,42,Very well made!,very satisfied,General
864,23,Stunning but has fit issues,satisfied,General
864,63,,neutral,General
1072,46,Elegant but runs big,very satisfied,General
831,32,Very itchy,very unsatisfied,General
1070,29,,neutral,General
959,38,Debating if i should keep it,satisfied,General
1104,31,Comfortable and elegant dress,satisfied,General
974,28,,very satisfied,General
831,33,Poor quality,very unsatisfied,General
850,57,Gorgeous!!,very satisfied,General
850,48,Love it so much i bought it twice!,very satisfied,General
1104,39,Wish i could keep,neutral,General
1104,39,,unsatisfied,General
850,46,Islander top,satisfied,General
864,43,"Great color, fit was not flattering",neutral,General
829,47,Super cute blouse,satisfied,General
864,38,Beautiful top,satisfied,General
1028,64,Great jeans!,very satisfied,General
864,37,Lacy & flowy,satisfied,General
850,66,Love the turquoise graphic design,satisfied,General
850,38,Feminine find,very satisfied,General
1072,37,Gorgeous and comfortable dress,very satisfied,General
836,32,Really cute top,very satisfied,General
850,37,,very satisfied,General
864,47,"Beautiful , romantic",very satisfied,General
1072,40,,very satisfied,General
850,47,Watermelon dream!,very satisfied,General
868,53,"Cute top, but...",satisfied,General
1059,37,,neutral,General Petite
825,34,Cute plaid top with a feminine cut,neutral,General
653,34,So long!!,unsatisfied,Initmates
1095,53,Gorgeous dress,very satisfied,General
623,33,Fabric pulls very easily!,neutral,Initmates
825,66,Great shirt!,very satisfied,General
1042,42,Beauttiful fabric,satisfied,General
861,59,Costs too much for low quality,neutral,General
623,27,Great shorts,very satisfied,Initmates
825,31,Favorite new plaid,very satisfied,General
861,30,Off,very unsatisfied,General
866,23,Great hoodie!,very satisfied,General Petite
1059,52,So beautiful,very satisfied,General Petite
825,34,Cute fall/holiday top,very satisfied,General
872,52,Very cute,very satisfied,General Petite
890,39,Nice but neck dind't work for me,satisfied,General
861,39,Another sheer shirt,neutral,General
1059,61,,very satisfied,General Petite
868,23,Soft,very satisfied,General
872,37,Unique and pretty but kinda sheer,satisfied,General Petite
861,39,Great top!,very satisfied,General
623,75,,very satisfied,Initmates
623,37,Cute and comfy,satisfied,Initmates
1095,35,Cute style but poor quality,unsatisfied,General
1059,26,Love,very satisfied,General Petite
1095,60,Beautiful dress,very satisfied,General
825,34,Cute and comfy,very satisfied,General
825,21,Perfect for everyday,very satisfied,General
868,32,"Runs large, too much fabric",unsatisfied,General
825,43,Love this top,very satisfied,General
836,53,Beautiful top,very satisfied,General
861,43,Cute and comfy style,satisfied,General
1095,57,Several issues,satisfied,General
1095,61,Great style,neutral,General
1042,23,Beautiful but roomy,very satisfied,General
890,43,,very satisfied,General
825,76,Comfy and flattering,very satisfied,General
868,40,Perfect,very satisfied,General
825,68,Very cute!,satisfied,General
1042,62,Beautiful!,very satisfied,General
236,40,"Gorgous design, poor fit",unsatisfied,Initmates
623,53,,satisfied,Initmates
825,84,Love it!,very satisfied,General
1059,68,Nice looking but stiff material,satisfied,General
868,55,"Nice, but too long",neutral,General
825,27,Super soft,very satisfied,General
861,44,"Not too sheer, but it is too long",neutral,General
1047,36,Beautiful until washed,neutral,General Petite
1059,50,Great skinny pants,very satisfied,General
1059,37,,very satisfied,General
950,35,Cheesy...,neutral,General
1059,47,Good pants,satisfied,General
1047,30,They shrink - but here's the fix!,satisfied,General Petite
1022,46,Fabulous fit & feel,very satisfied,General
1022,25,Obsessed w/ag stevies,satisfied,General
1059,41,The perfect black pants,very satisfied,General
1022,60,Comfy yer dressy,very satisfied,General
862,63,Basic tee,satisfied,General
293,46,,very satisfied,Initmates
862,66,"Made poorly, but still kinda cute",neutral,General
1059,61,,very satisfied,General
1059,46,Fabric has a sheen,very unsatisfied,General
293,29,Unique detailing / boho,very satisfied,Initmates
1047,58,Beautiful pants,very satisfied,General Petite
1047,30,Poor quality - seams split,very unsatisfied,General Petite
862,39,Adorable casual top,very satisfied,General Petite
862,48,Cute flowy tunic,very satisfied,General Petite
1022,61,Love these cords!!,very satisfied,General
1022,60,Love,very satisfied,General
1059,35,Fades! falling apart.,unsatisfied,General
1022,33,Cute skinny cords,very satisfied,General
862,56,Great top!,very satisfied,General Petite
1022,52,Disappointing,neutral,General
1047,32,A little big,neutral,General Petite
1022,49,,neutral,General
1047,49,,unsatisfied,General Petite
1059,41,Fabric too stiff,neutral,General
862,60,Great tunic!,very satisfied,General Petite
1059,48,Pass on this one...,unsatisfied,General
1059,71,Loved at first but...,neutral,General
